transaction_id,grant_no,cost_center,program_area,category,fiscal_year,quarter,budget_allocated,actual_expenditure,execution_rate,variance,status,batch_id
FIN-100715,ONRD-2024-DEWX-00239,Code-31,Directed Energy,Personnel,2024,Q1,20103.06,17161.34,85.4,2941.72,Closed,seed-initial-2026
FIN-100716,ONRD-2024-DEWX-00239,Code-31,Directed Energy,Training,2024,Q3,59479.24,43943.39,73.9,15535.85,Closed,seed-initial-2026
FIN-100717,ONRD-2024-DEWX-00239,Code-31,Directed Energy,Supplies,2024,Q3,94417.7,90900.82,96.3,3516.88,Closed,seed-initial-2026
FIN-100718,ONRD-2024-DEWX-00240,ONR-Corporate,Directed Energy,Supplies,2024,Q1,1708176.47,1318461.09,77.2,389715.38,Closed,seed-initial-2026
FIN-100719,ONRD-2024-DEWX-00240,ONR-Corporate,Directed Energy,Training,2024,Q2,1965579.07,1907311.74,97.0,58267.33,Closed,seed-initial-2026
FIN-100720,ONRD-2024-DEWX-00240,ONR-Corporate,Directed Energy,Training,2024,Q4,1326244.46,973743.67,73.4,352500.79,Closed,seed-initial-2026
FIN-100721,ONRD-2024-USEA-00241,Code-30,Undersea,Equipment,2024,Q3,17917.2,18212.56,101.6,-295.36,Closed,seed-initial-2026
FIN-100722,ONRD-2024-USEA-00241,Code-30,Undersea,Equipment,2024,Q2,601667.56,439416.96,73.0,162250.6,Closed,seed-initial-2026
FIN-100723,ONRD-2024-USEA-00241,Code-30,Undersea,Supplies,2024,Q3,1233415.24,940368.34,76.2,293046.9,Closed,seed-initial-2026
FIN-100724,ONRD-2024-CYBR-00242,Code-31,Cyber,Travel,2024,Q2,194064.46,140583.01,72.4,53481.45,Closed,seed-initial-2026
FIN-100725,ONRD-2024-CYBR-00242,Code-31,Cyber,Travel,2024,Q1,195252.84,208899.58,107.0,-13646.74,Closed,seed-initial-2026
FIN-100726,ONRD-2024-CYBR-00242,Code-31,Cyber,Supplies,2024,Q3,17682.71,15138.14,85.6,2544.57,Closed,seed-initial-2026
FIN-100727,ONRD-2024-USEA-00243,Code-30,Undersea,Other Direct Costs,2024,Q1,1102740.27,840200.11,76.2,262540.16,Closed,seed-initial-2026
FIN-100728,ONRD-2024-USEA-00243,Code-30,Undersea,Personnel,2024,Q1,2315435.12,2222752.99,96.0,92682.13,Closed,seed-initial-2026
FIN-100729,ONRD-2024-USEA-00243,Code-30,Undersea,Contractors,2024,Q3,1727824.61,1629347.11,94.3,98477.5,Closed,seed-initial-2026
FIN-100730,ONRD-2024-MATL-00244,Code-31,Materials,Travel,2024,Q2,54015.74,44000.07,81.5,10015.67,Closed,seed-initial-2026
FIN-100731,ONRD-2024-MATL-00244,Code-31,Materials,Personnel,2024,Q1,17580.42,16672.77,94.8,907.65,Closed,seed-initial-2026
FIN-100732,ONRD-2024-MATL-00244,Code-31,Materials,Supplies,2024,Q3,60403.83,53902.22,89.2,6501.61,Closed,seed-initial-2026
FIN-100733,ONRD-2024-MATL-00245,Code-32,Materials,Contractors,2024,Q2,1997046.4,1535131.17,76.9,461915.23,Closed,seed-initial-2026
FIN-100734,ONRD-2024-MATL-00245,Code-32,Materials,Travel,2024,Q3,2299638.63,2266520.42,98.6,33118.21,Closed,seed-initial-2026
FIN-100735,ONRD-2024-MATL-00245,Code-32,Materials,Facilities,2024,Q4,305314.97,284917.15,93.3,20397.82,Closed,seed-initial-2026
FIN-100736,ONRD-2024-USEA-00246,Code-31,Undersea,Supplies,2024,Q3,181036.79,188751.14,104.3,-7714.35,Closed,seed-initial-2026
FIN-100737,ONRD-2024-USEA-00246,Code-31,Undersea,Travel,2024,Q2,182049.43,158154.66,86.9,23894.77,Closed,seed-initial-2026
FIN-100738,ONRD-2024-USEA-00246,Code-31,Undersea,Personnel,2024,Q2,139913.78,141637.5,101.2,-1723.72,Closed,seed-initial-2026
FIN-100739,ONRD-2024-CYBR-00247,Code-34,Cyber,Training,2024,Q4,1750154.07,1855382.68,106.0,-105228.61,Closed,seed-initial-2026
FIN-100740,ONRD-2024-CYBR-00247,Code-34,Cyber,Other Direct Costs,2024,Q1,210659.7,208234.76,98.8,2424.94,Closed,seed-initial-2026
FIN-100741,ONRD-2024-CYBR-00247,Code-34,Cyber,Other Direct Costs,2024,Q2,495186.24,362838.6,73.3,132347.64,Closed,seed-initial-2026
FIN-100742,ONRD-2024-USEA-00248,ONR-Corporate,Undersea,Equipment,2024,Q3,1176471.58,1261898.26,107.3,-85426.68,Closed,seed-initial-2026
FIN-100743,ONRD-2024-USEA-00248,ONR-Corporate,Undersea,Personnel,2024,Q3,700063.76,563911.37,80.6,136152.39,Closed,seed-initial-2026
FIN-100744,ONRD-2024-USEA-00248,ONR-Corporate,Undersea,Contractors,2024,Q2,1426464.66,1471028.36,103.1,-44563.7,Closed,seed-initial-2026
FIN-100745,ONRD-2024-AIML-00249,Code-31,AI/ML,Personnel,2024,Q1,70639.62,68585.69,97.1,2053.93,Closed,seed-initial-2026
FIN-100746,ONRD-2024-AIML-00249,Code-31,AI/ML,Travel,2024,Q3,185841.43,146025.49,78.6,39815.94,Closed,seed-initial-2026
FIN-100747,ONRD-2024-AIML-00249,Code-31,AI/ML,Other Direct Costs,2024,Q3,188518.96,180572.59,95.8,7946.37,Closed,seed-initial-2026
FIN-100748,ONRD-2024-BIOT-00250,Code-31,Biotech,Equipment,2024,Q3,57906.99,42158.17,72.8,15748.82,Closed,seed-initial-2026
FIN-100749,ONRD-2024-BIOT-00250,Code-31,Biotech,Training,2024,Q4,5627.32,4469.87,79.4,1157.45,Closed,seed-initial-2026
FIN-100750,ONRD-2024-BIOT-00250,Code-31,Biotech,Supplies,2024,Q4,27465.69,27273.76,99.3,191.93,Closed,seed-initial-2026
FIN-100751,ONRD-2024-MATL-00251,ONR-Corporate,Materials,Contractors,2024,Q3,25479.69,19157.29,75.2,6322.4,Closed,seed-initial-2026
FIN-100752,ONRD-2024-MATL-00251,ONR-Corporate,Materials,Equipment,2024,Q2,22241.49,22562.41,101.4,-320.92,Closed,seed-initial-2026
FIN-100753,ONRD-2024-MATL-00251,ONR-Corporate,Materials,Supplies,2024,Q3,21278.82,20632.19,97.0,646.63,Closed,seed-initial-2026
FIN-100754,ONRD-2024-DEWX-00252,Code-31,Directed Energy,Travel,2024,Q2,742979.03,682455.27,91.9,60523.76,Closed,seed-initial-2026
FIN-100755,ONRD-2024-DEWX-00252,Code-31,Directed Energy,Personnel,2024,Q1,810686.8,609952.55,75.2,200734.25,Closed,seed-initial-2026
FIN-100756,ONRD-2024-DEWX-00252,Code-31,Directed Energy,Supplies,2024,Q3,797334.17,752146.16,94.3,45188.01,Closed,seed-initial-2026
FIN-100757,ONRD-2024-AUTO-00253,Code-30,Autonomy,Other Direct Costs,2024,Q3,89970.02,66952.16,74.4,23017.86,Closed,seed-initial-2026
FIN-100758,ONRD-2024-AUTO-00253,Code-30,Autonomy,Training,2024,Q2,74016.44,74626.12,100.8,-609.68,Closed,seed-initial-2026
FIN-100759,ONRD-2024-AUTO-00253,Code-30,Autonomy,Other Direct Costs,2024,Q3,14013.54,14165.15,101.1,-151.61,Closed,seed-initial-2026
FIN-100760,ONRD-2024-AIML-00254,Code-31,AI/ML,Other Direct Costs,2024,Q2,731708.27,715476.22,97.8,16232.05,Closed,seed-initial-2026
FIN-100761,ONRD-2024-AIML-00254,Code-31,AI/ML,Travel,2024,Q4,591987.62,471849.82,79.7,120137.8,Closed,seed-initial-2026
FIN-100762,ONRD-2024-AIML-00254,Code-31,AI/ML,Other Direct Costs,2024,Q2,184304.11,135578.86,73.6,48725.25,Closed,seed-initial-2026
FIN-100763,ONRD-2024-BIOT-00255,Code-31,Biotech,Training,2024,Q2,30747.76,27600.58,89.8,3147.18,Closed,seed-initial-2026
FIN-100764,ONRD-2024-BIOT-00255,Code-31,Biotech,Equipment,2024,Q1,33123.07,29282.09,88.4,3840.98,Closed,seed-initial-2026
FIN-100765,ONRD-2024-BIOT-00255,Code-31,Biotech,Other Direct Costs,2024,Q3,79129.17,74197.16,93.8,4932.01,Closed,seed-initial-2026
FIN-100766,ONRD-2024-AIML-00256,Code-32,AI/ML,Contractors,2024,Q2,408985.34,372707.6,91.1,36277.74,Closed,seed-initial-2026
FIN-100767,ONRD-2024-AIML-00256,Code-32,AI/ML,Personnel,2024,Q1,269450.18,252171.25,93.6,17278.93,Closed,seed-initial-2026
FIN-100768,ONRD-2024-AIML-00256,Code-32,AI/ML,Equipment,2024,Q4,20564.49,17372.36,84.5,3192.13,Closed,seed-initial-2026
FIN-100769,ONRD-2024-MATL-00257,Code-32,Materials,Equipment,2024,Q1,712812.71,565729.62,79.4,147083.09,Closed,seed-initial-2026
FIN-100770,ONRD-2024-MATL-00257,Code-32,Materials,Personnel,2024,Q4,2813152.8,2631916.72,93.6,181236.08,Closed,seed-initial-2026
FIN-100771,ONRD-2024-MATL-00257,Code-32,Materials,Travel,2024,Q2,2599034.49,2186108.17,84.1,412926.32,Closed,seed-initial-2026
FIN-100772,ONRD-2024-CYBR-00258,Code-30,Cyber,Travel,2024,Q3,60662.65,64616.79,106.5,-3954.14,Closed,seed-initial-2026
FIN-100773,ONRD-2024-CYBR-00258,Code-30,Cyber,Facilities,2024,Q3,24421.72,19545.91,80.0,4875.81,Closed,seed-initial-2026
FIN-100774,ONRD-2024-CYBR-00258,Code-30,Cyber,Supplies,2024,Q1,11915.63,12337.7,103.5,-422.07,Closed,seed-initial-2026
FIN-100775,ONRD-2024-MATL-00259,Code-30,Materials,Equipment,2024,Q1,108510.24,104032.58,95.9,4477.66,Closed,seed-initial-2026
FIN-100776,ONRD-2024-MATL-00259,Code-30,Materials,Facilities,2024,Q1,469344.73,457051.11,97.4,12293.62,Closed,seed-initial-2026
FIN-100777,ONRD-2024-MATL-00259,Code-30,Materials,Supplies,2024,Q4,1348145.03,1414853.66,104.9,-66708.63,Closed,seed-initial-2026
FIN-100778,ONRD-2024-AUTO-00260,Code-32,Autonomy,Supplies,2024,Q2,74067.28,60909.66,82.2,13157.62,Closed,seed-initial-2026
FIN-100779,ONRD-2024-AUTO-00260,Code-32,Autonomy,Supplies,2024,Q3,400471.38,305474.33,76.3,94997.05,Closed,seed-initial-2026
FIN-100780,ONRD-2024-AUTO-00260,Code-32,Autonomy,Training,2024,Q1,83461.35,74941.4,89.8,8519.95,Closed,seed-initial-2026
FIN-100781,ONRD-2024-AIML-00261,Code-31,AI/ML,Personnel,2024,Q4,1062.38,897.57,84.5,164.81,Closed,seed-initial-2026
FIN-100782,ONRD-2024-AIML-00261,Code-31,AI/ML,Personnel,2024,Q1,141754.29,104884.35,74.0,36869.94,Closed,seed-initial-2026
FIN-100783,ONRD-2024-AIML-00261,Code-31,AI/ML,Other Direct Costs,2024,Q3,239183.34,230096.31,96.2,9087.03,Closed,seed-initial-2026
FIN-100784,ONRD-2024-BIOT-00262,Code-31,Biotech,Other Direct Costs,2024,Q1,635816.08,680042.3,107.0,-44226.22,Closed,seed-initial-2026
FIN-100785,ONRD-2024-BIOT-00262,Code-31,Biotech,Travel,2024,Q1,64195.42,68998.38,107.5,-4802.96,Closed,seed-initial-2026
FIN-100786,ONRD-2024-BIOT-00262,Code-31,Biotech,Facilities,2024,Q1,65988.5,65357.94,99.0,630.56,Closed,seed-initial-2026
FIN-100787,ONRD-2024-BIOT-00263,Code-35,Biotech,Training,2024,Q3,37226.04,36444.72,97.9,781.32,Closed,seed-initial-2026
FIN-100788,ONRD-2024-BIOT-00263,Code-35,Biotech,Personnel,2024,Q4,31902.26,29395.64,92.1,2506.62,Closed,seed-initial-2026
FIN-100789,ONRD-2024-BIOT-00263,Code-35,Biotech,Other Direct Costs,2024,Q2,55871.71,58501.33,104.7,-2629.62,Closed,seed-initial-2026
FIN-100790,ONRD-2024-CYBR-00264,Code-32,Cyber,Travel,2024,Q3,59778.12,64272.42,107.5,-4494.3,Closed,seed-initial-2026
FIN-100791,ONRD-2024-CYBR-00264,Code-32,Cyber,Training,2024,Q4,105352.1,75941.45,72.1,29410.65,Closed,seed-initial-2026
FIN-100792,ONRD-2024-CYBR-00264,Code-32,Cyber,Training,2024,Q1,32869.78,33181.17,100.9,-311.39,Closed,seed-initial-2026
FIN-100793,ONRD-2025-QNTM-00265,Code-30,Quantum,Personnel,2025,Q3,577116.37,622623.43,107.9,-45507.06,Closed,seed-initial-2026
FIN-100794,ONRD-2025-QNTM-00265,Code-30,Quantum,Other Direct Costs,2025,Q4,713482.79,748445.06,104.9,-34962.27,Closed,seed-initial-2026
FIN-100795,ONRD-2025-QNTM-00265,Code-30,Quantum,Contractors,2025,Q2,765400.83,653080.29,85.3,112320.54,Closed,seed-initial-2026
FIN-100796,ONRD-2025-QNTM-00266,Code-31,Quantum,Equipment,2025,Q1,32872.57,30958.71,94.2,1913.86,Closed,seed-initial-2026
FIN-100797,ONRD-2025-QNTM-00266,Code-31,Quantum,Equipment,2025,Q2,135978.0,109543.74,80.6,26434.26,Closed,seed-initial-2026
FIN-100798,ONRD-2025-QNTM-00266,Code-31,Quantum,Contractors,2025,Q2,20149.42,17161.81,85.2,2987.61,Closed,seed-initial-2026
FIN-100799,ONRD-2025-CYBR-00267,Code-32,Cyber,Supplies,2025,Q4,21137.87,19526.96,92.4,1610.91,Closed,seed-initial-2026
FIN-100800,ONRD-2025-CYBR-00267,Code-32,Cyber,Equipment,2025,Q3,1317474.63,1402954.73,106.5,-85480.1,Closed,seed-initial-2026
FIN-100801,ONRD-2025-CYBR-00267,Code-32,Cyber,Equipment,2025,Q3,464387.5,375229.2,80.8,89158.3,Closed,seed-initial-2026
FIN-100802,ONRD-2025-BIOT-00268,Code-35,Biotech,Other Direct Costs,2025,Q3,99002.49,97651.05,98.6,1351.44,Closed,seed-initial-2026
FIN-100803,ONRD-2025-BIOT-00268,Code-35,Biotech,Travel,2025,Q1,93975.69,80602.11,85.8,13373.58,Closed,seed-initial-2026
FIN-100804,ONRD-2025-BIOT-00268,Code-35,Biotech,Equipment,2025,Q3,8021.82,5890.76,73.4,2131.06,Closed,seed-initial-2026
FIN-100805,ONRD-2025-MATL-00269,Code-34,Materials,Training,2025,Q2,69873.75,74622.64,106.8,-4748.89,Closed,seed-initial-2026
FIN-100806,ONRD-2025-MATL-00269,Code-34,Materials,Supplies,2025,Q1,45422.01,37646.92,82.9,7775.09,Closed,seed-initial-2026
FIN-100807,ONRD-2025-MATL-00269,Code-34,Materials,Training,2025,Q3,145704.24,116496.31,80.0,29207.93,Closed,seed-initial-2026
FIN-100808,ONRD-2025-MATL-00270,Code-31,Materials,Other Direct Costs,2025,Q4,51515.06,41594.57,80.7,9920.49,Closed,seed-initial-2026
FIN-100809,ONRD-2025-MATL-00270,Code-31,Materials,Contractors,2025,Q2,50783.31,54213.66,106.8,-3430.35,Closed,seed-initial-2026
FIN-100810,ONRD-2025-MATL-00270,Code-31,Materials,Facilities,2025,Q3,44701.63,42986.02,96.2,1715.61,Closed,seed-initial-2026
FIN-100811,ONRD-2025-DEWX-00271,Code-35,Directed Energy,Personnel,2025,Q4,52557.65,55810.06,106.2,-3252.41,Closed,seed-initial-2026
FIN-100812,ONRD-2025-DEWX-00271,Code-35,Directed Energy,Travel,2025,Q1,20554.39,15458.6,75.2,5095.79,Closed,seed-initial-2026
FIN-100813,ONRD-2025-DEWX-00271,Code-35,Directed Energy,Supplies,2025,Q1,57887.96,43290.04,74.8,14597.92,Closed,seed-initial-2026
FIN-100814,ONRD-2025-AIML-00272,Code-31,AI/ML,Contractors,2025,Q4,111628.79,116993.0,104.8,-5364.21,Closed,seed-initial-2026
FIN-100815,ONRD-2025-AIML-00272,Code-31,AI/ML,Facilities,2025,Q3,77481.25,75923.15,98.0,1558.1,Closed,seed-initial-2026
FIN-100816,ONRD-2025-AIML-00272,Code-31,AI/ML,Travel,2025,Q3,29889.96,31783.24,106.3,-1893.28,Closed,seed-initial-2026
FIN-100817,ONRD-2025-AIML-00273,Code-30,AI/ML,Supplies,2025,Q3,787522.21,719506.97,91.4,68015.24,Closed,seed-initial-2026
FIN-100818,ONRD-2025-AIML-00273,Code-30,AI/ML,Equipment,2025,Q2,939937.98,791737.53,84.2,148200.45,Closed,seed-initial-2026
FIN-100819,ONRD-2025-AIML-00273,Code-30,AI/ML,Travel,2025,Q3,341539.81,338453.23,99.1,3086.58,Closed,seed-initial-2026
FIN-100820,ONRD-2025-DEWX-00274,Code-31,Directed Energy,Contractors,2025,Q3,34024.62,28804.93,84.7,5219.69,Closed,seed-initial-2026
FIN-100821,ONRD-2025-DEWX-00274,Code-31,Directed Energy,Supplies,2025,Q4,32714.46,28773.28,88.0,3941.18,Closed,seed-initial-2026
FIN-100822,ONRD-2025-DEWX-00274,Code-31,Directed Energy,Supplies,2025,Q3,747260.92,555782.87,74.4,191478.05,Closed,seed-initial-2026
FIN-100823,ONRD-2025-USEA-00275,Code-31,Undersea,Supplies,2025,Q1,1523924.52,1626959.68,106.8,-103035.16,Closed,seed-initial-2026
FIN-100824,ONRD-2025-USEA-00275,Code-31,Undersea,Equipment,2025,Q3,303474.94,270473.08,89.1,33001.86,Closed,seed-initial-2026
FIN-100825,ONRD-2025-USEA-00275,Code-31,Undersea,Facilities,2025,Q1,314600.55,331218.12,105.3,-16617.57,Closed,seed-initial-2026
FIN-100826,ONRD-2025-QNTM-00276,Code-30,Quantum,Supplies,2025,Q3,419297.65,362853.85,86.5,56443.8,Closed,seed-initial-2026
FIN-100827,ONRD-2025-QNTM-00276,Code-30,Quantum,Training,2025,Q3,432142.79,360607.34,83.4,71535.45,Closed,seed-initial-2026
FIN-100828,ONRD-2025-QNTM-00276,Code-30,Quantum,Training,2025,Q2,842559.56,888967.72,105.5,-46408.16,Closed,seed-initial-2026
FIN-100829,ONRD-2025-AIML-00277,Code-30,AI/ML,Personnel,2025,Q3,54759.63,51343.08,93.8,3416.55,Closed,seed-initial-2026
FIN-100830,ONRD-2025-AIML-00277,Code-30,AI/ML,Other Direct Costs,2025,Q3,27062.09,28125.5,103.9,-1063.41,Closed,seed-initial-2026
FIN-100831,ONRD-2025-AIML-00277,Code-30,AI/ML,Supplies,2025,Q3,64178.28,69037.44,107.6,-4859.16,Closed,seed-initial-2026
FIN-100832,ONRD-2025-MATL-00278,Code-34,Materials,Equipment,2025,Q3,371973.48,316740.24,85.2,55233.24,Closed,seed-initial-2026
FIN-100833,ONRD-2025-MATL-00278,Code-34,Materials,Other Direct Costs,2025,Q4,296347.39,272749.0,92.0,23598.39,Closed,seed-initial-2026
FIN-100834,ONRD-2025-MATL-00278,Code-34,Materials,Facilities,2025,Q2,233679.13,195041.49,83.5,38637.64,Closed,seed-initial-2026
FIN-100835,ONRD-2025-CYBR-00279,Code-30,Cyber,Supplies,2025,Q4,3929776.4,3923831.27,99.8,5945.13,Closed,seed-initial-2026
FIN-100836,ONRD-2025-CYBR-00279,Code-30,Cyber,Personnel,2025,Q4,368885.54,269170.22,73.0,99715.32,Closed,seed-initial-2026
FIN-100837,ONRD-2025-CYBR-00279,Code-30,Cyber,Contractors,2025,Q4,1658338.06,1669339.89,100.7,-11001.83,Closed,seed-initial-2026
FIN-100838,ONRD-2025-CYBR-00280,Code-35,Cyber,Contractors,2025,Q2,22763.0,18543.57,81.5,4219.43,Closed,seed-initial-2026
FIN-100839,ONRD-2025-CYBR-00280,Code-35,Cyber,Travel,2025,Q2,70620.5,75518.86,106.9,-4898.36,Closed,seed-initial-2026
FIN-100840,ONRD-2025-CYBR-00280,Code-35,Cyber,Personnel,2025,Q3,79616.49,72697.83,91.3,6918.66,Closed,seed-initial-2026
FIN-100841,ONRD-2025-AIML-00281,ONR-Corporate,AI/ML,Personnel,2025,Q1,1460406.82,1576391.69,107.9,-115984.87,Closed,seed-initial-2026
FIN-100842,ONRD-2025-AIML-00281,ONR-Corporate,AI/ML,Contractors,2025,Q4,952894.07,979826.95,102.8,-26932.88,Closed,seed-initial-2026
FIN-100843,ONRD-2025-AIML-00281,ONR-Corporate,AI/ML,Personnel,2025,Q1,56699.11,59728.82,105.3,-3029.71,Closed,seed-initial-2026
FIN-100844,ONRD-2025-USEA-00282,Code-31,Undersea,Travel,2025,Q3,103820.95,84159.7,81.1,19661.25,Closed,seed-initial-2026
FIN-100845,ONRD-2025-USEA-00282,Code-31,Undersea,Other Direct Costs,2025,Q3,79943.77,85299.94,106.7,-5356.17,Closed,seed-initial-2026
FIN-100846,ONRD-2025-USEA-00282,Code-31,Undersea,Travel,2025,Q2,50235.28,43033.82,85.7,7201.46,Closed,seed-initial-2026
FIN-100847,ONRD-2025-MATL-00283,Code-34,Materials,Contractors,2025,Q2,9385.41,9409.86,100.3,-24.45,Closed,seed-initial-2026
FIN-100848,ONRD-2025-MATL-00283,Code-34,Materials,Other Direct Costs,2025,Q3,156179.39,148135.01,94.8,8044.38,Closed,seed-initial-2026
FIN-100849,ONRD-2025-MATL-00283,Code-34,Materials,Supplies,2025,Q2,58435.19,59889.71,102.5,-1454.52,Closed,seed-initial-2026
FIN-100850,ONRD-2025-BIOT-00284,Code-34,Biotech,Facilities,2025,Q2,48013.7,48157.54,100.3,-143.84,Closed,seed-initial-2026
FIN-100851,ONRD-2025-BIOT-00284,Code-34,Biotech,Contractors,2025,Q2,363690.4,329266.81,90.5,34423.59,Closed,seed-initial-2026
FIN-100852,ONRD-2025-BIOT-00284,Code-34,Biotech,Travel,2025,Q4,348295.9,351792.68,101.0,-3496.78,Closed,seed-initial-2026
FIN-100853,ONRD-2025-BIOT-00285,Code-34,Biotech,Personnel,2025,Q3,2397006.68,1807702.5,75.4,589304.18,Closed,seed-initial-2026
FIN-100854,ONRD-2025-BIOT-00285,Code-34,Biotech,Personnel,2025,Q4,1784736.36,1377731.52,77.2,407004.84,Closed,seed-initial-2026
FIN-100855,ONRD-2025-BIOT-00285,Code-34,Biotech,Facilities,2025,Q3,1377256.96,1323067.66,96.1,54189.3,Closed,seed-initial-2026
FIN-100856,ONRD-2025-CYBR-00286,Code-35,Cyber,Travel,2025,Q2,13194.94,10442.51,79.1,2752.43,Closed,seed-initial-2026
FIN-100857,ONRD-2025-CYBR-00286,Code-35,Cyber,Travel,2025,Q3,86612.31,89444.34,103.3,-2832.03,Closed,seed-initial-2026
FIN-100858,ONRD-2025-CYBR-00286,Code-35,Cyber,Contractors,2025,Q4,11192.75,8593.74,76.8,2599.01,Closed,seed-initial-2026
FIN-100859,ONRD-2025-QNTM-00287,Code-31,Quantum,Contractors,2025,Q3,385972.25,282261.83,73.1,103710.42,Closed,seed-initial-2026
FIN-100860,ONRD-2025-QNTM-00287,Code-31,Quantum,Contractors,2025,Q4,313047.45,266720.36,85.2,46327.09,Closed,seed-initial-2026
FIN-100861,ONRD-2025-QNTM-00287,Code-31,Quantum,Travel,2025,Q2,104980.31,94053.88,89.6,10926.43,Closed,seed-initial-2026
FIN-100862,ONRD-2025-AIML-00288,Code-30,AI/ML,Other Direct Costs,2025,Q2,173625.05,138702.69,79.9,34922.36,Closed,seed-initial-2026
FIN-100863,ONRD-2025-AIML-00288,Code-30,AI/ML,Other Direct Costs,2025,Q4,67183.38,64666.23,96.3,2517.15,Closed,seed-initial-2026
FIN-100864,ONRD-2025-AIML-00288,Code-30,AI/ML,Facilities,2025,Q3,99191.57,100481.16,101.3,-1289.59,Closed,seed-initial-2026
FIN-100865,ONRD-2025-USEA-00289,Code-34,Undersea,Equipment,2025,Q4,1121210.75,865556.43,77.2,255654.32,Closed,seed-initial-2026
FIN-100866,ONRD-2025-USEA-00289,Code-34,Undersea,Contractors,2025,Q2,12328.52,13098.26,106.2,-769.74,Closed,seed-initial-2026
FIN-100867,ONRD-2025-USEA-00289,Code-34,Undersea,Travel,2025,Q4,1114460.73,847401.91,76.0,267058.82,Closed,seed-initial-2026
FIN-100868,ONRD-2025-QNTM-00290,ONR-Corporate,Quantum,Other Direct Costs,2025,Q4,30172.11,24275.9,80.5,5896.21,Closed,seed-initial-2026
FIN-100869,ONRD-2025-QNTM-00290,ONR-Corporate,Quantum,Travel,2025,Q3,15130.1,11727.84,77.5,3402.26,Closed,seed-initial-2026
FIN-100870,ONRD-2025-QNTM-00290,ONR-Corporate,Quantum,Other Direct Costs,2025,Q4,39697.78,36310.3,91.5,3387.48,Closed,seed-initial-2026
FIN-100871,ONRD-2025-DEWX-00291,Code-35,Directed Energy,Personnel,2025,Q3,65233.07,52111.86,79.9,13121.21,Closed,seed-initial-2026
FIN-100872,ONRD-2025-DEWX-00291,Code-35,Directed Energy,Travel,2025,Q1,46170.93,34523.04,74.8,11647.89,Closed,seed-initial-2026
FIN-100873,ONRD-2025-DEWX-00291,Code-35,Directed Energy,Personnel,2025,Q2,17595.99,18873.65,107.3,-1277.66,Closed,seed-initial-2026
FIN-100874,ONRD-2025-DEWX-00292,Code-32,Directed Energy,Training,2025,Q3,209777.86,163827.09,78.1,45950.77,Closed,seed-initial-2026
FIN-100875,ONRD-2025-DEWX-00292,Code-32,Directed Energy,Personnel,2025,Q3,146758.47,113489.1,77.3,33269.37,Closed,seed-initial-2026
FIN-100876,ONRD-2025-DEWX-00292,Code-32,Directed Energy,Contractors,2025,Q1,264463.67,282614.11,106.9,-18150.44,Closed,seed-initial-2026
FIN-100877,ONRD-2025-AUTO-00293,Code-35,Autonomy,Supplies,2025,Q3,237664.42,234354.33,98.6,3310.09,Closed,seed-initial-2026
FIN-100878,ONRD-2025-AUTO-00293,Code-35,Autonomy,Equipment,2025,Q3,240760.61,258268.47,107.3,-17507.86,Closed,seed-initial-2026
FIN-100879,ONRD-2025-AUTO-00293,Code-35,Autonomy,Other Direct Costs,2025,Q2,298574.97,231618.07,77.6,66956.9,Closed,seed-initial-2026
FIN-100880,ONRD-2025-AIML-00294,Code-30,AI/ML,Facilities,2025,Q1,41397.55,36608.85,88.4,4788.7,Closed,seed-initial-2026
FIN-100881,ONRD-2025-AIML-00294,Code-30,AI/ML,Personnel,2025,Q2,57338.55,59592.87,103.9,-2254.32,Closed,seed-initial-2026
FIN-100882,ONRD-2025-AIML-00294,Code-30,AI/ML,Travel,2025,Q4,44263.91,46710.26,105.5,-2446.35,Closed,seed-initial-2026
FIN-100883,ONRD-2025-USEA-00295,Code-32,Undersea,Personnel,2025,Q4,1196532.17,1278382.05,106.8,-81849.88,Closed,seed-initial-2026
FIN-100884,ONRD-2025-USEA-00295,Code-32,Undersea,Facilities,2025,Q3,397045.66,380523.72,95.8,16521.94,Closed,seed-initial-2026
FIN-100885,ONRD-2025-USEA-00295,Code-32,Undersea,Travel,2025,Q3,599422.17,643489.89,107.4,-44067.72,Closed,seed-initial-2026
FIN-100886,ONRD-2025-MATL-00296,Code-35,Materials,Contractors,2025,Q2,55333.23,40851.45,73.8,14481.78,Closed,seed-initial-2026
FIN-100887,ONRD-2025-MATL-00296,Code-35,Materials,Supplies,2025,Q3,86498.43,81231.09,93.9,5267.34,Closed,seed-initial-2026
FIN-100888,ONRD-2025-MATL-00296,Code-35,Materials,Equipment,2025,Q4,90168.34,87949.51,97.5,2218.83,Closed,seed-initial-2026
FIN-100889,ONRD-2025-MATL-00297,Code-35,Materials,Travel,2025,Q1,395301.05,399469.68,101.1,-4168.63,Closed,seed-initial-2026
FIN-100890,ONRD-2025-MATL-00297,Code-35,Materials,Personnel,2025,Q4,102893.11,106015.09,103.0,-3121.98,Closed,seed-initial-2026
FIN-100891,ONRD-2025-MATL-00297,Code-35,Materials,Facilities,2025,Q2,230805.84,212844.84,92.2,17961.0,Closed,seed-initial-2026
FIN-100892,ONRD-2025-BIOT-00298,Code-32,Biotech,Other Direct Costs,2025,Q3,55193.26,48952.17,88.7,6241.09,Closed,seed-initial-2026
FIN-100893,ONRD-2025-BIOT-00298,Code-32,Biotech,Supplies,2025,Q2,19221.51,16203.87,84.3,3017.64,Closed,seed-initial-2026
